match_idx,home_goals,away_goals,probability,home_team,away_team,stage,match_num
11,4,2,0.0106,Sweden,Tunisia,Group,
11,4,3,0.0033,Sweden,Tunisia,Group,
11,4,4,0.0009,Sweden,Tunisia,Group,
11,5,0,0.0085,Sweden,Tunisia,Group,
11,5,1,0.0088,Sweden,Tunisia,Group,
11,5,2,0.003,Sweden,Tunisia,Group,
11,5,3,0.0012,Sweden,Tunisia,Group,
11,5,4,0.0005,Sweden,Tunisia,Group,
11,6,0,0.0027,Sweden,Tunisia,Group,
11,6,1,0.0022,Sweden,Tunisia,Group,
11,6,2,0.0009,Sweden,Tunisia,Group,
11,6,3,0.0002,Sweden,Tunisia,Group,
11,6,4,0.0002,Sweden,Tunisia,Group,
11,7,0,0.0003,Sweden,Tunisia,Group,
11,7,1,0.0008,Sweden,Tunisia,Group,
11,7,3,0.0002,Sweden,Tunisia,Group,
11,8,0,0.0001,Sweden,Tunisia,Group,
11,8,1,0.0002,Sweden,Tunisia,Group,
11,8,2,0.0001,Sweden,Tunisia,Group,
11,9,0,0.0001,Sweden,Tunisia,Group,
12,0,0,0.0735,Belgium,Egypt,Group,
12,0,1,0.0596,Belgium,Egypt,Group,
12,0,2,0.025,Belgium,Egypt,Group,
12,0,3,0.0059,Belgium,Egypt,Group,
12,0,4,0.0009,Belgium,Egypt,Group,
12,0,5,0.0004,Belgium,Egypt,Group,
12,1,0,0.1288,Belgium,Egypt,Group,
12,1,1,0.1071,Belgium,Egypt,Group,
12,1,2,0.0441,Belgium,Egypt,Group,
12,1,3,0.0103,Belgium,Egypt,Group,
12,1,4,0.002,Belgium,Egypt,Group,
12,1,5,0.0002,Belgium,Egypt,Group,
12,1,6,0.0001,Belgium,Egypt,Group,
12,2,0,0.1219,Belgium,Egypt,Group,
12,2,1,0.0924,Belgium,Egypt,Group,
12,2,2,0.0378,Belgium,Egypt,Group,
12,2,3,0.0115,Belgium,Egypt,Group,
12,2,4,0.0027,Belgium,Egypt,Group,
12,2,5,0.0004,Belgium,Egypt,Group,
12,3,0,0.0715,Belgium,Egypt,Group,
12,3,1,0.0603,Belgium,Egypt,Group,
12,3,2,0.0232,Belgium,Egypt,Group,
12,3,3,0.0049,Belgium,Egypt,Group,
12,3,4,0.0012,Belgium,Egypt,Group,
12,3,5,0.0002,Belgium,Egypt,Group,
12,3,6,0.0001,Belgium,Egypt,Group,
12,4,0,0.0343,Belgium,Egypt,Group,
12,4,1,0.0264,Belgium,Egypt,Group,
12,4,2,0.009,Belgium,Egypt,Group,
12,4,3,0.0026,Belgium,Egypt,Group,
12,4,4,0.0005,Belgium,Egypt,Group,
12,4,5,0.0001,Belgium,Egypt,Group,
12,5,0,0.013,Belgium,Egypt,Group,
12,5,1,0.0108,Belgium,Egypt,Group,
12,5,2,0.005,Belgium,Egypt,Group,
12,5,3,0.0011,Belgium,Egypt,Group,
12,5,5,0.0001,Belgium,Egypt,Group,
12,6,0,0.003,Belgium,Egypt,Group,
12,6,1,0.0032,Belgium,Egypt,Group,
12,6,2,0.0009,Belgium,Egypt,Group,
12,6,3,0.0004,Belgium,Egypt,Group,
12,6,4,0.0001,Belgium,Egypt,Group,
12,6,5,0.0001,Belgium,Egypt,Group,
12,7,0,0.0015,Belgium,Egypt,Group,
12,7,1,0.0007,Belgium,Egypt,Group,
12,7,2,0.0004,Belgium,Egypt,Group,
12,7,3,0.0001,Belgium,Egypt,Group,
12,8,0,0.0003,Belgium,Egypt,Group,
12,8,1,0.0001,Belgium,Egypt,Group,
12,8,2,0.0001,Belgium,Egypt,Group,
12,9,1,0.0002,Belgium,Egypt,Group,
13,0,0,0.0857,Iran,New Zealand,Group,
13,0,1,0.0652,Iran,New Zealand,Group,
13,0,2,0.0251,Iran,New Zealand,Group,
13,0,3,0.0043,Iran,New Zealand,Group,
13,0,4,0.001,Iran,New Zealand,Group,
13,0,5,0.0003,Iran,New Zealand,Group,
13,1,0,0.1408,Iran,New Zealand,Group,
13,1,1,0.1094,Iran,New Zealand,Group,
13,1,2,0.0438,Iran,New Zealand,Group,
13,1,3,0.0101,Iran,New Zealand,Group,
13,1,4,0.0015,Iran,New Zealand,Group,
13,1,5,0.0002,Iran,New Zealand,Group,
13,1,6,0.0001,Iran,New Zealand,Group,
13,2,0,0.1268,Iran,New Zealand,Group,
13,2,1,0.0982,Iran,New Zealand,Group,
13,2,2,0.0351,Iran,New Zealand,Group,
13,2,3,0.0088,Iran,New Zealand,Group,
13,2,4,0.0018,Iran,New Zealand,Group,
13,2,5,0.0003,Iran,New Zealand,Group,
13,2,6,0.0001,Iran,New Zealand,Group,
13,3,0,0.0716,Iran,New Zealand,Group,
13,3,1,0.0529,Iran,New Zealand,Group,
13,3,2,0.0215,Iran,New Zealand,Group,
13,3,3,0.005,Iran,New Zealand,Group,
13,3,4,0.0013,Iran,New Zealand,Group,
13,3,5,0.0001,Iran,New Zealand,Group,
13,4,0,0.0312,Iran,New Zealand,Group,
13,4,1,0.0197,Iran,New Zealand,Group,
13,4,2,0.008,Iran,New Zealand,Group,
13,4,3,0.0023,Iran,New Zealand,Group,
13,4,4,0.0004,Iran,New Zealand,Group,
13,5,0,0.0083,Iran,New Zealand,Group,
13,5,1,0.008,Iran,New Zealand,Group,
13,5,2,0.0025,Iran,New Zealand,Group,
13,5,3,0.0008,Iran,New Zealand,Group,
13,6,0,0.0027,Iran,New Zealand,Group,
13,6,1,0.0021,Iran,New Zealand,Group,
13,6,2,0.0012,Iran,New Zealand,Group,
13,6,3,0.0003,Iran,New Zealand,Group,
13,7,0,0.0008,Iran,New Zealand,Group,
13,7,1,0.0001,Iran,New Zealand,Group,
13,7,2,0.0001,Iran,New Zealand,Group,
13,7,3,0.0001,Iran,New Zealand,Group,
13,8,0,0.0002,Iran,New Zealand,Group,
13,8,1,0.0001,Iran,New Zealand,Group,
13,9,2,0.0001,Iran,New Zealand,Group,
14,0,0,0.0349,Spain,Cape Verde,Group,
14,0,1,0.0176,Spain,Cape Verde,Group,
14,0,2,0.0041,Spain,Cape Verde,Group,
14,0,3,0.0007,Spain,Cape Verde,Group,
14,1,0,0.0996,Spain,Cape Verde,Group,
14,1,1,0.0492,Spain,Cape Verde,Group,
14,1,2,0.0115,Spain,Cape Verde,Group,
14,1,3,0.0022,Spain,Cape Verde,Group,
14,1,4,0.0002,Spain,Cape Verde,Group,
14,2,0,0.1418,Spain,Cape Verde,Group,
14,2,1,0.0732,Spain,Cape Verde,Group,
14,2,2,0.0154,Spain,Cape Verde,Group,
14,2,3,0.0025,Spain,Cape Verde,Group,
14,2,4,0.0005,Spain,Cape Verde,Group,
14,3,0,0.1367,Spain,Cape Verde,Group,
14,3,1,0.0649,Spain,Cape Verde,Group,
14,3,2,0.0177,Spain,Cape Verde,Group,
14,3,3,0.0027,Spain,Cape Verde,Group,
14,3,4,0.0006,Spain,Cape Verde,Group,
14,4,0,0.0961,Spain,Cape Verde,Group,
14,4,1,0.0511,Spain,Cape Verde,Group,
14,4,2,0.0116,Spain,Cape Verde,Group,
14,4,3,0.0018,Spain,Cape Verde,Group,
14,4,4,0.0004,Spain,Cape Verde,Group,
14,5,0,0.0568,Spain,Cape Verde,Group,
14,5,1,0.0293,Spain,Cape Verde,Group,
14,5,2,0.0056,Spain,Cape Verde,Group,
14,5,3,0.0013,Spain,Cape Verde,Group,
14,6,0,0.0264,Spain,Cape Verde,Group,
14,6,1,0.0129,Spain,Cape Verde,Group,
14,6,2,0.0037,Spain,Cape Verde,Group,
14,6,3,0.0005,Spain,Cape Verde,Group,
14,6,5,0.0001,Spain,Cape Verde,Group,
14,7,0,0.0092,Spain,Cape Verde,Group,
14,7,1,0.0072,Spain,Cape Verde,Group,
14,7,2,0.001,Spain,Cape Verde,Group,
14,8,0,0.0051,Spain,Cape Verde,Group,
14,8,1,0.0011,Spain,Cape Verde,Group,
14,8,2,0.0007,Spain,Cape Verde,Group,
14,8,3,0.0001,Spain,Cape Verde,Group,
14,9,0,0.0009,Spain,Cape Verde,Group,
14,9,1,0.0004,Spain,Cape Verde,Group,
14,9,2,0.0002,Spain,Cape Verde,Group,
14,10,0,0.0004,Spain,Cape Verde,Group,
14,11,1,0.0001,Spain,Cape Verde,Group,
15,0,0,0.0857,Saudi Arabia,Uruguay,Group,
15,0,1,0.1609,Saudi Arabia,Uruguay,Group,
15,0,2,0.1387,Saudi Arabia,Uruguay,Group,
15,0,3,0.0825,Saudi Arabia,Uruguay,Group,
15,0,4,0.039,Saudi Arabia,Uruguay,Group,
15,0,5,0.0133,Saudi Arabia,Uruguay,Group,
15,0,6,0.0038,Saudi Arabia,Uruguay,Group,
15,0,7,0.0013,Saudi Arabia,Uruguay,Group,
15,0,8,0.0002,Saudi Arabia,Uruguay,Group,
15,1,0,0.0611,Saudi Arabia,Uruguay,Group,
15,1,1,0.1049,Saudi Arabia,Uruguay,Group,
15,1,2,0.0868,Saudi Arabia,Uruguay,Group,
15,1,3,0.0523,Saudi Arabia,Uruguay,Group,
15,1,4,0.024,Saudi Arabia,Uruguay,Group,
15,1,5,0.0091,Saudi Arabia,Uruguay,Group,
15,1,6,0.0026,Saudi Arabia,Uruguay,Group,
15,1,7,0.0006,Saudi Arabia,Uruguay,Group,
15,1,8,0.0003,Saudi Arabia,Uruguay,Group,
15,1,9,0.0001,Saudi Arabia,Uruguay,Group,
15,2,0,0.0179,Saudi Arabia,Uruguay,Group,
15,2,1,0.0331,Saudi Arabia,Uruguay,Group,
15,2,2,0.0269,Saudi Arabia,Uruguay,Group,
15,2,3,0.0148,Saudi Arabia,Uruguay,Group,
15,2,4,0.0082,Saudi Arabia,Uruguay,Group,
15,2,5,0.0018,Saudi Arabia,Uruguay,Group,
15,2,6,0.0006,Saudi Arabia,Uruguay,Group,
15,2,7,0.0003,Saudi Arabia,Uruguay,Group,
15,3,0,0.0043,Saudi Arabia,Uruguay,Group,
15,3,1,0.0069,Saudi Arabia,Uruguay,Group,
15,3,2,0.0056,Saudi Arabia,Uruguay,Group,
15,3,3,0.0046,Saudi Arabia,Uruguay,Group,
15,3,4,0.0022,Saudi Arabia,Uruguay,Group,
15,3,5,0.0007,Saudi Arabia,Uruguay,Group,
15,3,7,0.0003,Saudi Arabia,Uruguay,Group,
15,4,0,0.0009,Saudi Arabia,Uruguay,Group,
15,4,1,0.0009,Saudi Arabia,Uruguay,Group,
15,4,2,0.0012,Saudi Arabia,Uruguay,Group,
15,4,3,0.0007,Saudi Arabia,Uruguay,Group,
15,4,4,0.0004,Saudi Arabia,Uruguay,Group,
15,4,5,0.0001,Saudi Arabia,Uruguay,Group,
15,5,2,0.0001,Saudi Arabia,Uruguay,Group,
15,5,3,0.0001,Saudi Arabia,Uruguay,Group,
15,6,1,0.0001,Saudi Arabia,Uruguay,Group,
15,6,4,0.0001,Saudi Arabia,Uruguay,Group,
16,0,0,0.0691,France,Senegal,Group,
16,0,1,0.0573,France,Senegal,Group,
16,0,2,0.0242,France,Senegal,Group,
16,0,3,0.0057,France,Senegal,Group,
16,0,4,0.0008,France,Senegal,Group,
16,0,5,0.0003,France,Senegal,Group,
16,1,0,0.1255,France,Senegal,Group,
16,1,1,0.1046,France,Senegal,Group,
16,1,2,0.0424,France,Senegal,Group,
16,1,3,0.0137,France,Senegal,Group,
16,1,4,0.003,France,Senegal,Group,
16,1,5,0.0004,France,Senegal,Group,
16,2,0,0.122,France,Senegal,Group,
16,2,1,0.0982,France,Senegal,Group,
16,2,2,0.0398,France,Senegal,Group,
16,2,3,0.0114,France,Senegal,Group,
16,2,4,0.0023,France,Senegal,Group,
16,2,5,0.0006,France,Senegal,Group,
16,2,6,0.0001,France,Senegal,Group,
16,3,0,0.0728,France,Senegal,Group,
16,3,1,0.0581,France,Senegal,Group,
16,3,2,0.0263,France,Senegal,Group,
16,3,3,0.0069,France,Senegal,Group,
16,3,4,0.0012,France,Senegal,Group,
16,3,5,0.0003,France,Senegal,Group,
16,4,0,0.0303,France,Senegal,Group,
16,4,1,0.0292,France,Senegal,Group,
16,4,2,0.0113,France,Senegal,Group,
16,4,3,0.0027,France,Senegal,Group,
16,4,4,0.001,France,Senegal,Group,
16,5,0,0.0116,France,Senegal,Group,
16,5,1,0.0094,France,Senegal,Group,
16,5,2,0.0036,France,Senegal,Group,
16,5,3,0.0013,France,Senegal,Group,
16,5,4,0.0002,France,Senegal,Group,
16,5,5,0.0002,France,Senegal,Group,
16,6,0,0.0032,France,Senegal,Group,
16,6,1,0.0035,France,Senegal,Group,
16,6,2,0.0013,France,Senegal,Group,
16,6,3,0.0004,France,Senegal,Group,
16,6,4,0.0001,France,Senegal,Group,
16,7,0,0.0012,France,Senegal,Group,
16,7,1,0.001,France,Senegal,Group,
16,7,2,0.0004,France,Senegal,Group,
16,8,0,0.0004,France,Senegal,Group,
16,8,1,0.0005,France,Senegal,Group,
16,8,2,0.0002,France,Senegal,Group,
17,0,0,0.0974,Iraq,Norway,Group,
17,0,1,0.1644,Iraq,Norway,Group,
17,0,2,0.1353,Iraq,Norway,Group,
17,0,3,0.0763,Iraq,Norway,Group,
17,0,4,0.0316,Iraq,Norway,Group,
17,0,5,0.0128,Iraq,Norway,Group,
17,0,6,0.0037,Iraq,Norway,Group,
17,0,7,0.0006,Iraq,Norway,Group,
17,0,8,0.0001,Iraq,Norway,Group,
17,1,0,0.0602,Iraq,Norway,Group,
17,1,1,0.1054,Iraq,Norway,Group,
17,1,2,0.0926,Iraq,Norway,Group,
17,1,3,0.0481,Iraq,Norway,Group,
17,1,4,0.0201,Iraq,Norway,Group,
17,1,5,0.0059,Iraq,Norway,Group,
17,1,6,0.0015,Iraq,Norway,Group,
17,1,7,0.0004,Iraq,Norway,Group,
17,1,8,0.0002,Iraq,Norway,Group,
17,2,0,0.0218,Iraq,Norway,Group,
17,2,1,0.0348,Iraq,Norway,Group,
17,2,2,0.0317,Iraq,Norway,Group,
17,2,3,0.0185,Iraq,Norway,Group,
17,2,4,0.0063,Iraq,Norway,Group,
17,2,5,0.0026,Iraq,Norway,Group,
17,2,6,0.0008,Iraq,Norway,Group,
17,2,7,0.0002,Iraq,Norway,Group,
17,3,0,0.0048,Iraq,Norway,Group,
17,3,1,0.0062,Iraq,Norway,Group,
17,3,2,0.0063,Iraq,Norway,Group,
17,3,3,0.0021,Iraq,Norway,Group,
17,3,4,0.0018,Iraq,Norway,Group,
17,3,5,0.0005,Iraq,Norway,Group,
17,3,6,0.0002,Iraq,Norway,Group,
17,4,0,0.0008,Iraq,Norway,Group,
17,4,1,0.0017,Iraq,Norway,Group,
17,4,2,0.0009,Iraq,Norway,Group,
17,4,3,0.0005,Iraq,Norway,Group,
17,4,4,0.0001,Iraq,Norway,Group,
17,4,5,0.0001,Iraq,Norway,Group,
17,5,1,0.0002,Iraq,Norway,Group,
17,5,2,0.0002,Iraq,Norway,Group,
17,5,3,0.0001,Iraq,Norway,Group,
17,5,4,0.0001,Iraq,Norway,Group,
17,6,2,0.0001,Iraq,Norway,Group,
18,0,0,0.0787,Argentina,Algeria,Group,
18,0,1,0.0472,Argentina,Algeria,Group,
18,0,2,0.0122,Argentina,Algeria,Group,
18,0,3,0.0025,Argentina,Algeria,Group,
18,0,4,0.0003,Argentina,Algeria,Group,
18,1,0,0.1587,Argentina,Algeria,Group,
18,1,1,0.0874,Argentina,Algeria,Group,
18,1,2,0.0258,Argentina,Algeria,Group,
18,1,3,0.0051,Argentina,Algeria,Group,
18,1,4,0.0009,Argentina,Algeria,Group,
18,2,0,0.1569,Argentina,Algeria,Group,
18,2,1,0.0888,Argentina,Algeria,Group,
18,2,2,0.0259,Argentina,Algeria,Group,
18,2,3,0.0043,Argentina,Algeria,Group,
18,2,4,0.0011,Argentina,Algeria,Group,
18,3,0,0.0944,Argentina,Algeria,Group,
18,3,1,0.0574,Argentina,Algeria,Group,
18,3,2,0.0168,Argentina,Algeria,Group,
18,3,3,0.0037,Argentina,Algeria,Group,
18,3,4,0.0003,Argentina,Algeria,Group,
18,4,0,0.0486,Argentina,Algeria,Group,
18,4,1,0.0279,Argentina,Algeria,Group,
18,4,2,0.0088,Argentina,Algeria,Group,
18,4,3,0.0014,Argentina,Algeria,Group,
18,4,4,0.0003,Argentina,Algeria,Group,
18,4,5,0.0001,Argentina,Algeria,Group,
18,5,0,0.0167,Argentina,Algeria,Group,
18,5,1,0.0116,Argentina,Algeria,Group,
18,5,2,0.0026,Argentina,Algeria,Group,
18,5,3,0.0008,Argentina,Algeria,Group,
18,5,4,0.0003,Argentina,Algeria,Group,
18,6,0,0.0047,Argentina,Algeria,Group,
18,6,1,0.0033,Argentina,Algeria,Group,
18,6,2,0.0012,Argentina,Algeria,Group,
18,6,3,0.0002,Argentina,Algeria,Group,
18,7,0,0.0012,Argentina,Algeria,Group,
18,7,1,0.0006,Argentina,Algeria,Group,
18,7,2,0.0004,Argentina,Algeria,Group,
18,8,0,0.0003,Argentina,Algeria,Group,
18,8,1,0.0004,Argentina,Algeria,Group,
18,9,0,0.0001,Argentina,Algeria,Group,
18,9,1,0.0001,Argentina,Algeria,Group,
19,0,0,0.0871,Austria,Jordan,Group,
19,0,1,0.0682,Austria,Jordan,Group,
19,0,2,0.0298,Austria,Jordan,Group,
19,0,3,0.0094,Austria,Jordan,Group,
19,0,4,0.0018,Austria,Jordan,Group,
19,0,5,0.0002,Austria,Jordan,Group,
19,1,0,0.1294,Austria,Jordan,Group,
19,1,1,0.113,Austria,Jordan,Group,
19,1,2,0.0531,Austria,Jordan,Group,
19,1,3,0.014,Austria,Jordan,Group,
19,1,4,0.004,Austria,Jordan,Group,
19,1,5,0.0004,Austria,Jordan,Group,
19,2,0,0.1105,Austria,Jordan,Group,
19,2,1,0.0948,Austria,Jordan,Group,
19,2,2,0.0439,Austria,Jordan,Group,
19,2,3,0.0144,Austria,Jordan,Group,
19,2,4,0.0032,Austria,Jordan,Group,
19,2,5,0.001,Austria,Jordan,Group,
19,3,0,0.0576,Austria,Jordan,Group,
19,3,1,0.0488,Austria,Jordan,Group,
19,3,2,0.0216,Austria,Jordan,Group,
19,3,3,0.0058,Austria,Jordan,Group,
19,3,4,0.0015,Austria,Jordan,Group,
19,3,5,0.0003,Austria,Jordan,Group,
19,4,0,0.0243,Austria,Jordan,Group,
19,4,1,0.0216,Austria,Jordan,Group,
19,4,2,0.0089,Austria,Jordan,Group,
19,4,3,0.0036,Austria,Jordan,Group,
19,4,4,0.0009,Austria,Jordan,Group,
19,4,5,0.0001,Austria,Jordan,Group,
19,5,0,0.0073,Austria,Jordan,Group,
19,5,1,0.0071,Austria,Jordan,Group,
19,5,2,0.003,Austria,Jordan,Group,
19,5,3,0.0013,Austria,Jordan,Group,
19,5,4,0.0002,Austria,Jordan,Group,
19,5,5,0.0001,Austria,Jordan,Group,
19,6,0,0.0018,Austria,Jordan,Group,
19,6,1,0.0026,Austria,Jordan,Group,
19,6,2,0.0012,Austria,Jordan,Group,
19,6,3,0.0005,Austria,Jordan,Group,
19,6,4,0.0001,Austria,Jordan,Group,
19,7,0,0.0005,Austria,Jordan,Group,
19,7,1,0.0002,Austria,Jordan,Group,
19,7,2,0.0002,Austria,Jordan,Group,
19,7,3,0.0001,Austria,Jordan,Group,
19,8,0,0.0001,Austria,Jordan,Group,
19,8,1,0.0001,Austria,Jordan,Group,
19,8,2,0.0001,Austria,Jordan,Group,
19,8,3,0.0001,Austria,Jordan,Group,
19,9,0,0.0002,Austria,Jordan,Group,
20,0,0,0.1008,Portugal,DR Congo,Group,
20,0,1,0.0632,Portugal,DR Congo,Group,
20,0,2,0.018,Portugal,DR Congo,Group,
20,0,3,0.0047,Portugal,DR Congo,Group,
20,0,4,0.0005,Portugal,DR Congo,Group,
20,1,0,0.171,Portugal,DR Congo,Group,
20,1,1,0.1058,Portugal,DR Congo,Group,
20,1,2,0.0296,Portugal,DR Congo,Group,
20,1,3,0.008,Portugal,DR Congo,Group,
20,1,4,0.001,Portugal,DR Congo,Group,
20,1,5,0.0001,Portugal,DR Congo,Group,
20,2,0,0.1379,Portugal,DR Congo,Group,
20,2,1,0.0885,Portugal,DR Congo,Group,
20,2,2,0.0287,Portugal,DR Congo,Group,
20,2,3,0.006,Portugal,DR Congo,Group,
20,2,4,0.0006,Portugal,DR Congo,Group,
20,2,7,0.0001,Portugal,DR Congo,Group,
20,3,0,0.0811,Portugal,DR Congo,Group,
20,3,1,0.0475,Portugal,DR Congo,Group,
20,3,2,0.015,Portugal,DR Congo,Group,
20,3,3,0.0036,Portugal,DR Congo,Group,
20,3,4,0.0009,Portugal,DR Congo,Group,
20,3,5,0.0001,Portugal,DR Congo,Group,
20,4,0,0.0321,Portugal,DR Congo,Group,
20,4,1,0.0207,Portugal,DR Congo,Group,
20,4,2,0.0072,Portugal,DR Congo,Group,
20,4,3,0.0012,Portugal,DR Congo,Group,
20,4,4,0.0003,Portugal,DR Congo,Group,
20,4,5,0.0001,Portugal,DR Congo,Group,
20,5,0,0.011,Portugal,DR Congo,Group,
20,5,1,0.0061,Portugal,DR Congo,Group,
20,5,2,0.0016,Portugal,DR Congo,Group,
20,5,3,0.0004,Portugal,DR Congo,Group,
20,5,4,0.0001,Portugal,DR Congo,Group,
20,6,0,0.0028,Portugal,DR Congo,Group,
20,6,1,0.0015,Portugal,DR Congo,Group,
20,6,2,0.0007,Portugal,DR Congo,Group,
20,6,3,0.0001,Portugal,DR Congo,Group,
20,7,0,0.0007,Portugal,DR Congo,Group,
20,7,1,0.0002,Portugal,DR Congo,Group,
20,8,0,0.0003,Portugal,DR Congo,Group,
20,8,1,0.0001,Portugal,DR Congo,Group,
20,9,0,0.0001,Portugal,DR Congo,Group,
21,0,0,0.0625,Uzbekistan,Colombia,Group,
21,0,1,0.1249,Uzbekistan,Colombia,Group,
21,0,2,0.1263,Uzbekistan,Colombia,Group,
21,0,3,0.0877,Uzbekistan,Colombia,Group,
21,0,4,0.0401,Uzbekistan,Colombia,Group,
21,0,5,0.0157,Uzbekistan,Colombia,Group,
21,0,6,0.0052,Uzbekistan,Colombia,Group,
21,0,7,0.0012,Uzbekistan,Colombia,Group,
21,0,8,0.0001,Uzbekistan,Colombia,Group,
21,1,0,0.0506,Uzbekistan,Colombia,Group,
21,1,1,0.0994,Uzbekistan,Colombia,Group,
21,1,2,0.0879,Uzbekistan,Colombia,Group,
21,1,3,0.0653,Uzbekistan,Colombia,Group,
21,1,4,0.031,Uzbekistan,Colombia,Group,
21,1,5,0.0125,Uzbekistan,Colombia,Group,
21,1,6,0.0029,Uzbekistan,Colombia,Group,
21,1,7,0.0011,Uzbekistan,Colombia,Group,
21,1,8,0.0003,Uzbekistan,Colombia,Group,
21,1,10,0.0001,Uzbekistan,Colombia,Group,
21,2,0,0.0202,Uzbekistan,Colombia,Group,
21,2,1,0.0396,Uzbekistan,Colombia,Group,
21,2,2,0.0387,Uzbekistan,Colombia,Group,
21,2,3,0.0255,Uzbekistan,Colombia,Group,
21,2,4,0.01,Uzbekistan,Colombia,Group,
21,2,5,0.0065,Uzbekistan,Colombia,Group,
21,2,6,0.0015,Uzbekistan,Colombia,Group,
21,2,7,0.0006,Uzbekistan,Colombia,Group,
21,2,8,0.0001,Uzbekistan,Colombia,Group,
21,3,0,0.0051,Uzbekistan,Colombia,Group,
21,3,1,0.0089,Uzbekistan,Colombia,Group,
21,3,2,0.009,Uzbekistan,Colombia,Group,
21,3,3,0.008,Uzbekistan,Colombia,Group,
21,3,4,0.0026,Uzbekistan,Colombia,Group,
21,3,5,0.001,Uzbekistan,Colombia,Group,
21,3,6,0.0004,Uzbekistan,Colombia,Group,
21,3,8,0.0001,Uzbekistan,Colombia,Group,
21,4,0,0.0015,Uzbekistan,Colombia,Group,
21,4,1,0.0016,Uzbekistan,Colombia,Group,
21,4,2,0.0018,Uzbekistan,Colombia,Group,
21,4,3,0.0004,Uzbekistan,Colombia,Group,
21,4,4,0.0006,Uzbekistan,Colombia,Group,
21,4,5,0.0001,Uzbekistan,Colombia,Group,
21,5,0,0.0002,Uzbekistan,Colombia,Group,
21,5,1,0.0003,Uzbekistan,Colombia,Group,
21,5,2,0.0003,Uzbekistan,Colombia,Group,
21,5,3,0.0002,Uzbekistan,Colombia,Group,
21,5,4,0.0001,Uzbekistan,Colombia,Group,
21,6,1,0.0002,Uzbekistan,Colombia,Group,
21,6,4,0.0001,Uzbekistan,Colombia,Group,
22,0,0,0.0982,England,Croatia,Group,
22,0,1,0.0955,England,Croatia,Group,
22,0,2,0.0402,England,Croatia,Group,
22,0,3,0.0125,England,Croatia,Group,
22,0,4,0.0034,England,Croatia,Group,
22,0,5,0.0002,England,Croatia,Group,
22,0,6,0.0002,England,Croatia,Group,
22,0,7,0.0001,England,Croatia,Group,
22,1,0,0.1368,England,Croatia,Group,
22,1,1,0.1274,England,Croatia,Group,
22,1,2,0.0607,England,Croatia,Group,
22,1,3,0.0192,England,Croatia,Group,
22,1,4,0.0044,England,Croatia,Group,
22,1,5,0.0006,England,Croatia,Group,
22,1,6,0.0001,England,Croatia,Group,
22,2,0,0.0985,England,Croatia,Group,
22,2,1,0.0871,England,Croatia,Group,
22,2,2,0.0441,England,Croatia,Group,
22,2,3,0.0112,England,Croatia,Group,
22,2,4,0.0032,England,Croatia,Group,
22,2,5,0.0009,England,Croatia,Group,
22,3,0,0.0413,England,Croatia,Group,
22,3,1,0.0382,England,Croatia,Group,
22,3,2,0.0188,England,Croatia,Group,
22,3,3,0.005,England,Croatia,Group,
22,3,4,0.0015,England,Croatia,Group,
22,3,5,0.0004,England,Croatia,Group,
22,4,0,0.0135,England,Croatia,Group,
22,4,1,0.0144,England,Croatia,Group,
22,4,2,0.0063,England,Croatia,Group,
22,4,3,0.0027,England,Croatia,Group,
22,4,4,0.0012,England,Croatia,Group,
22,4,5,0.0001,England,Croatia,Group,
22,5,0,0.003,England,Croatia,Group,
22,5,1,0.003,England,Croatia,Group,
22,5,2,0.0014,England,Croatia,Group,
22,5,3,0.0005,England,Croatia,Group,
22,5,4,0.0002,England,Croatia,Group,
22,6,0,0.0017,England,Croatia,Group,
22,6,1,0.0008,England,Croatia,Group,
22,6,2,0.0007,England,Croatia,Group,
22,6,3,0.0002,England,Croatia,Group,
22,7,0,0.0003,England,Croatia,Group,
22,7,1,0.0003,England,Croatia,Group,
23,0,0,0.0778,Ghana,Panama,Group,
23,0,1,0.1305,Ghana,Panama,Group,
23,0,2,0.1144,Ghana,Panama,Group,
23,0,3,0.0709,Ghana,Panama,Group,
23,0,4,0.0296,Ghana,Panama,Group,
23,0,5,0.0101,Ghana,Panama,Group,
23,0,6,0.0032,Ghana,Panama,Group,
23,0,7,0.0008,Ghana,Panama,Group,
23,0,8,0.0002,Ghana,Panama,Group,
23,0,9,0.0003,Ghana,Panama,Group,
23,1,0,0.0577,Ghana,Panama,Group,
23,1,1,0.114,Ghana,Panama,Group,
23,1,2,0.0917,Ghana,Panama,Group,
23,1,3,0.059,Ghana,Panama,Group,
23,1,4,0.0251,Ghana,Panama,Group,
23,1,5,0.0094,Ghana,Panama,Group,
23,1,6,0.0019,Ghana,Panama,Group,
23,1,7,0.0015,Ghana,Panama,Group,
23,1,8,0.0004,Ghana,Panama,Group,
23,1,9,0.0001,Ghana,Panama,Group,
23,2,0,0.0248,Ghana,Panama,Group,
23,2,1,0.0437,Ghana,Panama,Group,
23,2,2,0.0424,Ghana,Panama,Group,
23,2,3,0.0236,Ghana,Panama,Group,
23,2,4,0.0109,Ghana,Panama,Group,
23,2,5,0.004,Ghana,Panama,Group,
23,2,6,0.0011,Ghana,Panama,Group,
23,2,7,0.0003,Ghana,Panama,Group,
23,3,0,0.006,Ghana,Panama,Group,
23,3,1,0.0125,Ghana,Panama,Group,
23,3,2,0.0099,Ghana,Panama,Group,
23,3,3,0.007,Ghana,Panama,Group,
