1937	03	21	DE	FR	4	0	F		6	1818	1606	0	0	13	35
1937	03	21	LU	DE	2	3	F		-1	1245	1819	0	0	77	13
1937	04	25	DE	BE	1	0	F		2	1821	1546	0	0	13	44
1937	05	02	CH	DE	0	1	F		-7	1611	1828	0	+1	34	12
1937	05	16	DE	DK	8	0	F		11	1839	1711	0	−2	12	20
1937	06	25	LV	DE	1	3	F		-3	1348	1842	0	0	64	12
1937	06	29	FI	DE	0	2	WQ		-8	1414	1850	0	0	57	12
1937	08	29	DE	EE	4	1	WQ		2	1852	1298	0	−1	12	71
1937	10	24	DE	NO	3	0	F		8	1860	1727	0	−1	12	17
1937	11	21	DE	SE	5	0	WQ		12	1872	1652	+1	−5	10	27
1938	02	06	DE	CH	1	1	F		-8	1864	1609	0	+2	10	37
1938	03	20	DE	HU	1	1	F		-1	1863	1927	0	0	9	6
1938	03	20	DE	LU	2	1	F		0	1863	1231	0	0	9	84
1938	04	03	AT	DE	2	0	F		9	1911	1854	+1	−1	7	10
1938	04	24	DE	PT	1	1	F		-6	1848	1696	−1	0	11	21
1938	05	14	DE	EN	3	6	F		-17	1831	1976	0	0	11	4
1938	06	04	DE	CH	1	1	WC	FR	-13	1818	1683	−2	+2	13	23
1938	06	09	CH	DE	4	2	WC	FR	62	1745	1756	+7	−1	15	14
1938	09	18	DE	PL	4	1	F		7	1763	1612	0	−1	14	38
1938	09	25	RO	DE	1	4	F		-11	1522	1774	−1	0	47	14
1939	01	29	BE	DE	1	4	F		-11	1531	1785	0	0	45	14
1939	02	26	DE	YU	3	2	F		3	1788	1610	0	0	14	37
1939	03	26	IT	DE	3	2	F		1	2127	1787	0	0	1	14
1939	03	26	LU	DE	2	1	F		19	1250	1768	+1	0	83	14
1939	05	14	DE	EM	3	3	F		0	1768	1858	0	0	14	10
1939	05	18	DE	EM	1	1	F		0	1768	1858	0	0	14	10
1939	05	23	DE	IE	1	1	F		-5	1763	1686	0	+1	14	23
1939	05	24	DE	EM	2	2	F		0	1763	1846	0	0	14	11
1939	06	22	NO	DE	0	4	F		-22	1697	1785	−3	0	20	14
1939	06	25	DK	DE	0	2	F		-16	1702	1801	−2	0	19	14
1939	06	29	EE	DE	0	2	F		-2	1282	1803	−2	0	79	14
1939	08	27	SK	DE	2	0	F		15	1715	1788	−	0	18	14
1939	09	24	HU	DE	5	1	F		10	1869	1778	0	0	9	14
1939	10	15	YU	DE	1	5	F		-14	1581	1792	−3	0	44	14
1939	10	22	BG	DE	1	2	F		-5	1501	1797	0	0	51	14
1939	11	12	DE	EM	4	4	F		-1	1796	1851	0	0	14	10
1939	11	26	DE	IT	5	2	F		27	1823	2082	+1	−1	13	2
1939	12	03	DE	SK	3	1	F		7	1830	1708	+1	−1	12	19
1940	04	07	DE	HU	2	2	F		-1	1829	1881	0	0	13	8
1940	04	14	DE	YU	1	2	F		-18	1811	1594	−2	+3	15	42
1940	05	05	IT	DE	3	2	F		2	2077	1809	0	0	2	15
1940	07	14	DE	RO	9	3	F		4	1813	1532	+2	−1	13	48
1940	09	01	DE	FI	13	0	F		2	1815	1353	0	0	13	65
1940	09	15	SK	DE	0	1	F		-10	1710	1825	−2	0	20	13
1940	10	06	HU	DE	2	2	F		-4	1875	1829	−1	0	10	13
1940	10	20	DE	BG	7	3	F		3	1832	1486	0	0	13	55
1940	11	03	YU	DE	2	0	F		21	1606	1811	+5	−2	40	15
1940	11	17	DE	DK	1	0	F		5	1816	1701	+2	0	13	22
1941	03	09	DE	CH	4	2	F		9	1825	1757	0	0	13	16
1941	04	06	DE	HU	7	0	F		20	1845	1859	0	−2	13	11
1941	04	20	CH	DE	2	1	F		10	1767	1835	0	0	16	13
1941	06	01	RO	DE	1	4	F		-9	1545	1844	−1	0	47	13
1941	06	15	DE	HR	5	1	F		17	1861	1888	+2	0	11	8
1941	10	05	FI	DE	0	6	F		-4	1346	1865	0	−2	67	13
1941	10	05	SE	DE	4	2	F		18	1723	1847	+3	−2	17	13
1941	11	16	DE	DK	1	1	F		-6	1841	1718	0	+2	13	17
1941	12	07	DE	SK	4	0	F		7	1848	1687	0	−3	13	25
1942	01	18	HR	DE	0	2	F		-21	1871	1869	−1	+2	9	11
1942	02	01	DE	CH	1	2	F		-16	1853	1752	−1	0	12	16
1942	04	12	DE	ES	1	1	F		0	1853	1953	0	0	12	6
1942	05	03	HU	DE	3	5	F		-20	1849	1873	−3	+4	13	8
1942	07	19	BG	DE	0	3	F		-6	1477	1879	−1	+1	57	8
1942	08	16	DE	RO	7	0	F	PL	6	1885	1551	0	−1	8	47
1942	09	20	DE	SE	2	3	F		-16	1869	1754	−3	0	11	17
1942	10	18	CH	DE	3	5	F		-15	1754	1884	−1	+3	17	8
1942	11	01	DE	HR	5	1	F		13	1897	1865	0	−2	8	11
1942	11	22	SK	DE	2	5	F		-12	1665	1909	−3	0	28	8
1950	11	22	WG	CH	1	0	F		4	1913	1758	0	0	8	15
1951	04	04	WG	SP	7	1	F		4	1917	1596	0	−	8	39
1951	04	15	CH	WG	2	3	F		-8	1742	1925	−2	0	17	8
1951	06	17	WG	TR	1	2	F		-19	1906	1546	0	+3	8	51
1951	09	23	AT	WG	0	2	F		-19	1887	1925	−2	+1	10	7
1951	10	17	IE	WG	3	2	F		15	1646	1910	+3	0	31	7
1951	11	21	TR	WG	0	2	F		-6	1555	1916	−1	0	48	7
1951	12	23	WG	LU	4	1	F		1	1917	1319	0	0	7	87
1952	04	20	LU	WG	0	3	F		-2	1317	1919	0	0	87	7
1952	05	04	WG	IE	3	0	F		4	1923	1642	0	0	7	31
1952	10	05	FR	WG	3	1	F		18	1770	1905	+1	0	16	7
1952	10	19	SP	WG	3	4	F		-5	1591	1910	−2	0	41	7
1952	11	09	WG	CH	5	1	F		6	1916	1714	0	−1	7	22
1952	12	21	WG	YU	3	2	F		8	1924	1921	+1	−1	6	7
1952	12	28	ES	WG	2	2	F		-1	1868	1925	0	0	10	6
1953	03	22	WG	AT	0	0	F		-4	1921	1878	0	0	6	9
1953	08	19	NO	WG	1	1	WQ		11	1610	1910	+2	0	39	8
1953	09	02	WG	CH	2	0	F		4	1914	1669	0	0	8	27
1953	10	11	WG	SP	3	0	WQ		6	1920	1612	0	0	8	39
1953	11	22	WG	NO	5	1	WQ		8	1928	1631	+1	−1	7	35
1954	03	28	SP	WG	1	3	WQ		-13	1595	1941	−4	+1	44	6
1954	04	25	CH	WG	3	5	F		-8	1663	1949	−2	+1	29	5
1954	06	17	WG	TR	4	1	WC	CH	12	1961	1586	+1	−2	5	45
1954	06	20	HU	WG	8	3	WC	CH	29	2185	1932	0	−1	1	7
1954	06	23	WG	TR	7	2	WC	CH	22	1954	1647	0	−5	7	32
1954	06	27	WG	YU	2	0	WC	CH	46	2000	1913	+3	−2	5	9
1954	06	30	WG	AT	6	1	WC	CH	54	2054	1914	+2	−1	3	8
1954	07	04	WG	HU	3	2	WC	CH	44	2098	2190	+1	0	2	1
1954	09	26	BE	WG	2	0	F		24	1775	2074	+2	−1	15	3
1954	10	16	WG	FR	1	3	F		-27	2047	1809	0	0	3	14
1954	12	01	EN	WG	3	1	F		13	2002	2034	0	0	5	3
1954	12	19	PT	WG	0	3	F		-6	1657	2040	−2	0	28	3
1955	03	30	WG	IT	1	2	F		-17	2023	1873	0	0	3	9
1955	05	28	WG	IE	2	1	F		1	2024	1669	0	0	3	29
1955	08	21	SU	WG	3	2	F		15	1749	2009	+3	−1	18	4
1955	09	25	YU	WG	3	1	F		13	1972	1996	0	−1	6	4
1955	11	16	WG	NO	2	0	F		2	1998	1616	0	0	4	40
1955	12	18	IT	WG	2	1	F		12	1839	1986	+1	0	10	4
1956	03	07	WG	SP	4	1	F		2	1988	1562	0	−1	4	49
1956	03	14	WG	NL	1	2	F		-19	1969	1628	−2	+4	6	37
1956	05	25	WG	EN	1	3	F		-19	1950	1998	−2	0	7	4
1956	06	13	NO	WG	1	3	F		-6	1606	1956	−2	0	44	7
1956	06	30	SE	WG	2	2	F		1	1814	1955	0	0	13	6
1956	09	15	WG	SU	1	2	F		-16	1939	1820	0	+3	6	12
1956	11	21	WG	CH	1	3	F		-27	1912	1675	−1	+6	6	31
1956	11	25	IE	WG	3	0	F		23	1719	1889	+4	−2	21	8
1956	12	23	WG	BE	4	1	F		5	1894	1678	+1	0	6	29
1957	03	10	AT	WG	2	3	F		-13	1880	1907	0	+1	8	6
1957	04	03	NL	WG	1	2	F		-6	1649	1913	−1	0	37	6
1957	05	22	WG	SQ	1	3	F		-21	1892	1897	−3	+3	9	6
1957	11	20	WG	SE	1	0	F		5	1897	1799	+1	0	6	15
1957	12	22	WG	HU	1	0	F		13	1910	2079	+1	0	5	1
1958	03	02	BE	WG	0	2	F		-10	1672	1920	−2	0	32	5
1958	03	19	WG	ES	2	0	F		9	1929	1866	0	0	5	11
1958	03	26	CH	WG	1	2	F		-5	1623	1934	−1	0	41	5
1958	04	02	CS	WG	3	2	F		9	1894	1925	+1	0	9	5
1958	06	08	WG	AR	3	1	WC	SE	60	1985	1984	+1	−3	4	5
1958	06	11	CS	WG	2	2	WC	SE	11	1862	1974	+2	−1	10	5
1958	06	15	EI	WG	2	2	WC	SE	16	1776	1958	+1	+1	17	4
1958	06	19	WG	YU	1	0	WC	SE	27	1985	1893	0	−4	3	11
1958	06	24	SE	WG	3	1	WC		43	1945	1942	+4	−2	4	5
